image_number,x,y,z,roll,pith,yaw,j1,j2,j3,j4,j5,j6,j7
1345,-0.64387,-0.16516,0.109415,-15.436245,7.235556,127.664973,-0.286651,0.920448,-0.225735,-1.21562,0.118656,1.312752,-1.394724
1346,-0.643946,-0.164998,0.10938,-15.440879,7.22227,127.65207,-0.286639,0.920448,-0.225411,-1.21562,0.118644,1.31274,-1.394724
1347,-0.644,-0.164879,0.10935,-15.445091,7.211173,127.642337,-0.286639,0.920448,-0.225172,-1.215632,0.118656,1.312728,-1.394748
1348,-0.644076,-0.164713,0.10933,-15.451237,7.197217,127.631275,-0.286639,0.920436,-0.224836,-1.21562,0.118656,1.312763,-1.394724
1349,-0.644207,-0.164415,0.109256,-15.462155,7.171102,127.609825,-0.286651,0.920436,-0.224213,-1.215644,0.118656,1.312752,-1.394712
1350,-0.644377,-0.164043,0.109167,-15.47554,7.139136,127.580539,-0.286651,0.920448,-0.223446,-1.215644,0.118644,1.312752,-1.394724
1351,-0.644543,-0.16364,0.109019,-15.49577,7.106178,127.550137,-0.286663,0.920544,-0.222619,-1.215644,0.118644,1.312775,-1.394724
1352,-0.644638,-0.16337,0.108892,-15.511445,7.086353,127.530824,-0.286651,0.920652,-0.222104,-1.215656,0.118656,1.312787,-1.394712
1353,-0.644717,-0.1632,0.108812,-15.520488,7.07276,127.516691,-0.286651,0.920736,-0.221756,-1.21562,0.118656,1.312799,-1.394724
1354,-0.644779,-0.163078,0.108785,-15.523173,7.062145,127.506603,-0.286639,0.920736,-0.221517,-1.21562,0.118656,1.312775,-1.394736
1355,-0.644792,-0.163049,0.108792,-15.52493,7.059397,127.505927,-0.286651,0.920724,-0.221445,-1.215608,0.118656,1.312811,-1.394712
1356,-0.644785,-0.163055,0.108789,-15.525592,7.059553,127.506652,-0.286663,0.920724,-0.221445,-1.21562,0.118656,1.312811,-1.394712
1357,-0.644794,-0.163049,0.1088,-15.524366,7.058966,127.50534,-0.286651,0.920712,-0.221445,-1.215608,0.118656,1.312811,-1.394724
1358,-0.644829,-0.163024,0.108813,-15.521952,7.055371,127.504816,-0.286651,0.9207,-0.221385,-1.215572,0.118668,1.312799,-1.3947
1359,-0.644884,-0.162948,0.108852,-15.520097,7.047279,127.497096,-0.286639,0.920628,-0.221229,-1.215548,0.118656,1.312811,-1.394724
1360,-0.645007,-0.162776,0.108872,-15.519004,7.02894,127.484707,-0.286639,0.920568,-0.220857,-1.215488,0.118668,1.312799,-1.394712
1361,-0.645104,-0.162549,0.108819,-15.528185,7.009393,127.46746,-0.286651,0.920568,-0.220378,-1.2155,0.118656,1.312811,-1.394712
1362,-0.645216,-0.162325,0.108777,-15.534229,6.989664,127.450842,-0.286639,0.920568,-0.219935,-1.215488,0.118668,1.312799,-1.394712
1363,-0.645316,-0.162102,0.108736,-15.542159,6.971447,127.433438,-0.286627,0.920568,-0.219491,-1.215476,0.118656,1.312823,-1.394712
1364,-0.645412,-0.161853,0.108673,-15.553656,6.950734,127.415695,-0.286627,0.92058,-0.219,-1.2155,0.118668,1.312847,-1.394712
1365,-0.645526,-0.161649,0.108642,-15.557423,6.931575,127.399939,-0.286627,0.920568,-0.218568,-1.215476,0.118668,1.312823,-1.394712
1366,-0.645638,-0.161412,0.108603,-15.565673,6.910553,127.381798,-0.286639,0.920556,-0.218065,-1.215464,0.118656,1.312847,-1.394712
1367,-0.645746,-0.161186,0.108546,-15.572636,6.890661,127.364652,-0.286639,0.920568,-0.217598,-1.215464,0.118656,1.312823,-1.394712
1368,-0.645816,-0.161008,0.108516,-15.579987,6.877227,127.351321,-0.286615,0.920568,-0.217274,-1.215464,0.118656,1.312859,-1.394712
1369,-0.645877,-0.160883,0.108496,-15.584207,6.865884,127.342374,-0.286615,0.920568,-0.217023,-1.215452,0.118668,1.312871,-1.394712
1370,-0.646046,-0.160551,0.108459,-15.591944,6.836247,127.317251,-0.286603,0.920532,-0.216351,-1.215428,0.118668,1.312871,-1.394712
1371,-0.646115,-0.160438,0.108442,-15.595074,6.824734,127.308032,-0.286627,0.920532,-0.216076,-1.215392,0.118656,1.312883,-1.394712
1372,-0.646196,-0.160248,0.108386,-15.602235,6.807626,127.294644,-0.286639,0.920544,-0.21568,-1.215416,0.118668,1.312859,-1.394712
1373,-0.646369,-0.159856,0.108319,-15.616774,6.77579,127.264597,-0.286615,0.920544,-0.214913,-1.215392,0.118656,1.312919,-1.394712
1374,-0.646431,-0.159746,0.108315,-15.620561,6.765926,127.255977,-0.286615,0.920544,-0.214686,-1.215344,0.118656,1.312967,-1.394712
1375,-0.646467,-0.159609,0.108307,-15.625842,6.75966,127.245451,-0.286531,0.920532,-0.21453,-1.215356,0.118656,1.313015,-1.394712
1376,-0.646455,-0.159616,0.108303,-15.627109,6.760514,127.245796,-0.286543,0.920532,-0.21453,-1.215368,0.118644,1.313027,-1.394712
1377,-0.646487,-0.159607,0.108346,-15.62193,6.758372,127.244992,-0.286519,0.920484,-0.21453,-1.215332,0.118656,1.313015,-1.394712
1378,-0.646542,-0.159633,0.108436,-15.611167,6.756354,127.245271,-0.286519,0.9204,-0.214542,-1.215225,0.118644,1.313015,-1.394712
1379,-0.646571,-0.159663,0.10847,-15.60683,6.75636,127.246464,-0.286531,0.9204,-0.214566,-1.215129,0.118644,1.313039,-1.394712
1380,-0.6466,-0.159674,0.108486,-15.60303,6.754954,127.246552,-0.286543,0.9204,-0.214554,-1.215069,0.118644,1.313027,-1.394712
1381,-0.646461,-0.159952,0.108495,-15.599837,6.776603,127.264722,-0.286687,0.920412,-0.214901,-1.215105,0.118524,1.313039,-1.3947
1382,-0.646362,-0.160176,0.108512,-15.593211,6.79549,127.27453,-0.286783,0.9204,-0.215165,-1.215117,0.118356,1.313015,-1.394712
1383,-0.646148,-0.160677,0.108515,-15.583633,6.837118,127.293375,-0.287118,0.920412,-0.215548,-1.215093,0.117841,1.313027,-1.3947
1384,-0.645913,-0.161235,0.10851,-15.578542,6.870717,127.323399,-0.287634,0.920412,-0.215872,-1.215129,0.117445,1.313039,-1.3947
1385,-0.64573,-0.161802,0.108568,-15.57529,6.886337,127.369676,-0.288269,0.920388,-0.216184,-1.215105,0.117397,1.313123,-1.3947
1386,-0.645455,-0.162435,0.108611,-15.584463,6.90735,127.4264,-0.288976,0.9204,-0.216615,-1.215141,0.117409,1.313363,-1.394688
1387,-0.645161,-0.163136,0.108649,-15.576364,6.943481,127.487527,-0.289479,0.920436,-0.217406,-1.215201,0.117409,1.313363,-1.394628
1388,-0.644679,-0.164252,0.108808,-15.549624,7.020375,127.577173,-0.289875,0.92046,-0.21918,-1.215225,0.117409,1.313363,-1.394593
1389,-0.644544,-0.164577,0.108882,-15.537662,7.045697,127.601073,-0.289911,0.920448,-0.219791,-1.215213,0.117409,1.313351,-1.394605
1390,-0.644242,-0.165217,0.10901,-15.517537,7.101081,127.64996,-0.289923,0.92046,-0.221097,-1.215213,0.117421,1.313363,-1.394605
1391,-0.644132,-0.165439,0.109054,-15.509485,7.122146,127.668166,-0.289911,0.92046,-0.221565,-1.215225,0.117409,1.313351,-1.394569
1392,-0.643979,-0.165769,0.109122,-15.498852,7.151021,127.694127,-0.289911,0.920472,-0.222248,-1.215213,0.117421,1.313363,-1.394557
1393,-0.643704,-0.166356,0.109267,-15.477048,7.203222,127.738955,-0.289887,0.920448,-0.223482,-1.215213,0.117421,1.313363,-1.394545
1394,-0.643593,-0.166539,0.109277,-15.47437,7.219422,127.75369,-0.289911,0.92046,-0.223842,-1.215273,0.117421,1.313351,-1.394545
1395,-0.643335,-0.166996,0.10936,-15.463063,7.261732,127.788923,-0.289911,0.920448,-0.2248,-1.215356,0.117409,1.313363,-1.394545
1396,-0.64299,-0.167686,0.109508,-15.441437,7.324432,127.841368,-0.289887,0.920448,-0.226262,-1.21538,0.117409,1.313387,-1.394545
1397,-0.642484,-0.168786,0.109799,-15.401759,7.417847,127.925204,-0.289911,0.920376,-0.228491,-1.215368,0.117409,1.313423,-1.394545
1398,-0.642251,-0.169226,0.109906,-15.387822,7.459024,127.959268,-0.289887,0.920352,-0.229438,-1.215404,0.117397,1.313447,-1.394533
1399,-0.641967,-0.169757,0.110028,-15.375075,7.507541,127.999427,-0.289875,0.920352,-0.230577,-1.215428,0.117409,1.31353,-1.394557
1400,-0.641543,-0.170565,0.110188,-15.351721,7.579641,128.063139,-0.289899,0.92034,-0.232231,-1.215512,0.117397,1.313542,-1.394533
1401,-0.641154,-0.171384,0.11043,-15.320405,7.650538,128.125077,-0.289875,0.920257,-0.233956,-1.215524,0.117409,1.313566,-1.394557
1402,-0.640715,-0.172304,0.110656,-15.28813,7.729513,128.196485,-0.289899,0.920221,-0.235826,-1.215536,0.117409,1.313578,-1.394545
1403,-0.640195,-0.173327,0.110857,-15.255956,7.821713,128.274251,-0.289899,0.920245,-0.237947,-1.215584,0.117385,1.313578,-1.394545
1404,-0.639627,-0.174391,0.111072,-15.223701,7.918627,128.356556,-0.289887,0.920245,-0.240188,-1.215692,0.117373,1.313578,-1.394545
1405,-0.639036,-0.175525,0.111329,-15.187469,8.019831,128.444176,-0.289899,0.920209,-0.242537,-1.215788,0.117349,1.31359,-1.394545
1406,-0.638411,-0.176772,0.111612,-15.145376,8.12943,128.539051,-0.289911,0.920197,-0.245114,-1.215836,0.117337,1.31359,-1.394569
1407,-0.637216,-0.179177,0.112165,-15.059505,8.346472,128.721171,-0.289875,0.920209,-0.250123,-1.21586,0.117241,1.313578,-1.394557
1408,-0.636813,-0.179998,0.11234,-15.030943,8.41857,128.784398,-0.289899,0.920233,-0.251789,-1.21586,0.117218,1.313566,-1.394545
1409,-0.636268,-0.181091,0.112629,-14.990221,8.516175,128.867713,-0.289875,0.920197,-0.25409,-1.215872,0.117194,1.313578,-1.394557
1410,-0.635512,-0.182633,0.113003,-14.933767,8.650766,128.987954,-0.289899,0.920197,-0.257266,-1.215872,0.117182,1.313566,-1.394545
1411,-0.634741,-0.1842,0.113398,-14.875569,8.787891,129.110522,-0.289899,0.920197,-0.260537,-1.21586,0.117194,1.313566,-1.394545
1412,-0.634032,-0.185621,0.113777,-14.821702,8.912391,129.222091,-0.289899,0.920161,-0.263509,-1.215872,0.117194,1.313566,-1.394545
1413,-0.633344,-0.18702,0.114218,-14.764084,9.032585,129.332127,-0.289899,0.920029,-0.266433,-1.215884,0.117194,1.313578,-1.394557
1414,-0.632858,-0.188027,0.11451,-14.722038,9.119292,129.411259,-0.289899,0.919981,-0.268531,-1.215872,0.117194,1.313554,-1.394557
1415,-0.632389,-0.18895,0.114731,-14.688896,9.200968,129.48343,-0.289911,0.920005,-0.270448,-1.215872,0.117182,1.313554,-1.394557
1416,-0.631998,-0.189766,0.114933,-14.659583,9.267009,129.548431,-0.289994,0.920017,-0.272054,-1.215848,0.117206,1.313554,-1.394569
1417,-0.63181,-0.190161,0.115009,-14.645846,9.296852,129.581326,-0.290078,0.920029,-0.272773,-1.21586,0.117218,1.313519,-1.394557
1418,-0.631813,-0.190205,0.115043,-14.64258,9.295406,129.586787,-0.290114,0.920005,-0.272833,-1.215836,0.117277,1.313519,-1.394569
1419,-0.63193,-0.190215,0.115015,-14.625835,9.282013,129.59445,-0.290126,0.920077,-0.272833,-1.215752,0.117505,1.313219,-1.394557
1420,-0.632128,-0.190125,0.114953,-14.620655,9.25855,129.598266,-0.290114,0.920304,-0.272725,-1.215476,0.117901,1.313111,-1.394557
1421,-0.632381,-0.190077,0.114957,-14.598317,9.222631,129.615877,-0.290126,0.920424,-0.272713,-1.215249,0.118548,1.312763,-1.394557
1422,-0.632697,-0.189907,0.115108,-14.585277,9.157559,129.651961,-0.290138,0.9204,-0.272725,-1.215033,0.119794,1.312656,-1.394557
1423,-0.633178,-0.189598,0.11533,-14.574521,9.052232,129.710988,-0.29015,0.9204,-0.272737,-1.214709,0.121855,1.312596,-1.394545
1424,-0.633814,-0.189549,0.115601,-14.508649,8.98065,129.739415,-0.290138,0.920424,-0.272725,-1.213894,0.122994,1.312092,-1.394557
1425,-0.634889,-0.190037,0.115828,-14.285981,8.936154,129.742247,-0.29015,0.920412,-0.272701,-1.2126,0.123006,1.309432,-1.394545
1426,-0.636271,-0.190615,0.116131,-14.005369,8.879437,129.73977,-0.290114,0.9204,-0.272653,-1.210922,0.123006,1.306112,-1.394557
1427,-0.637864,-0.191278,0.116735,-13.711301,8.81834,129.737501,-0.290126,0.920364,-0.272641,-1.208489,0.123018,1.30332,-1.394569
1428,-0.639805,-0.192074,0.117691,-13.377633,8.752257,129.731844,-0.29015,0.920316,-0.272665,-1.205062,0.122958,1.300827,-1.394557
1429,-0.641787,-0.192827,0.118975,-13.082926,8.69516,129.716422,-0.290186,0.920304,-0.272689,-1.200832,0.122802,1.299773,-1.394557
1430,-0.643806,-0.193701,0.120551,-12.80122,8.663668,129.684355,-0.290306,0.920304,-0.272701,-1.195798,0.122119,1.299761,-1.394569
1431,-0.646002,-0.194791,0.122239,-12.488173,8.639365,129.65257,-0.290558,0.920436,-0.272749,-1.190142,0.12122,1.299713,-1.394569
1432,-0.648083,-0.196093,0.123822,-12.171194,8.643073,129.617158,-0.290965,0.9207,-0.272833,-1.184473,0.11983,1.299545,-1.394569
1433,-0.650369,-0.197877,0.125262,-11.750789,8.680232,129.565106,-0.291516,0.921071,-0.272905,-1.178577,0.117445,1.297771,-1.394569
1434,-0.652822,-0.200425,0.126185,-11.153116,8.77555,129.486302,-0.292259,0.921527,-0.272929,-1.173184,0.113347,1.292462,-1.394569
1435,-0.657287,-0.205838,0.126468,-9.83516,8.997857,129.328006,-0.29371,0.922677,-0.272917,-1.165778,0.10437,1.276224,-1.394557
1436,-0.658687,-0.207609,0.126221,-9.381241,9.071271,129.273547,-0.294105,0.923145,-0.272917,-1.164076,0.10141,1.269716,-1.394581
1437,-0.660278,-0.209731,0.125782,-8.841467,9.162725,129.211381,-0.294596,0.923756,-0.272905,-1.162362,0.097839,1.261627,-1.394569
1438,-0.66225,-0.212544,0.124811,-8.119933,9.290946,129.125716,-0.295184,0.924739,-0.272929,-1.16084,0.093057,1.249906,-1.394581
1439,-0.663724,-0.214651,0.123387,-7.551068,9.364402,129.077023,-0.295651,0.925949,-0.272917,-1.16066,0.089953,1.23918,-1.394557
1440,-0.664734,-0.215777,0.121902,-7.220917,9.361535,129.074158,-0.295963,0.927495,-0.272941,-1.16084,0.08927,1.231774,-1.394569
1441,-0.664918,-0.216192,0.120579,-7.171583,9.374917,129.078254,-0.296238,0.929233,-0.272965,-1.160864,0.08927,1.229233,-1.394581
1442,-0.664656,-0.216238,0.119457,-7.258211,9.407986,129.075809,-0.29643,0.930851,-0.272953,-1.16084,0.089294,1.229245,-1.394569
1443,-0.664487,-0.216165,0.118557,-7.326282,9.434435,129.062768,-0.296418,0.932145,-0.272929,-1.160816,0.089294,1.229233,-1.394569
1444,-0.664356,-0.216137,0.118026,-7.370635,9.452148,129.057737,-0.29643,0.932912,-0.272941,-1.160816,0.089294,1.229293,-1.394557
1445,-0.664243,-0.216072,0.117776,-7.407131,9.462416,129.053146,-0.296418,0.933271,-0.272929,-1.16084,0.089294,1.229569,-1.394557
1446,-0.664145,-0.215998,0.117787,-7.439033,9.467759,129.051595,-0.296406,0.933307,-0.272929,-1.160804,0.089306,1.230132,-1.394557
1447,-0.663962,-0.215767,0.117934,-7.508877,9.464326,129.055219,-0.29637,0.933211,-0.272905,-1.160768,0.08957,1.231463,-1.394545
1448,-0.663473,-0.215269,0.118253,-7.688424,9.462771,129.063562,-0.29637,0.93308,-0.272857,-1.160601,0.090133,1.234854,-1.394557
1449,-0.662767,-0.214438,0.118696,-7.967112,9.453776,129.071364,-0.29637,0.932936,-0.272653,-1.160325,0.091032,1.240031,-1.394581
1450,-0.661469,-0.213222,0.119107,-8.397174,9.489575,129.056441,-0.296226,0.932852,-0.272354,-1.160253,0.091523,1.247641,-1.394545
1451,-0.659877,-0.211978,0.119386,-8.872537,9.566019,129.021263,-0.295951,0.9329,-0.272186,-1.160385,0.091523,1.255802,-1.394557
1452,-0.65805,-0.210568,0.119563,-9.415226,9.658044,128.978248,-0.295615,0.93314,-0.272006,-1.160601,0.091487,1.264887,-1.394557
1453,-0.656359,-0.209362,0.119474,-9.902913,9.747798,128.936913,-0.295387,0.933595,-0.27179,-1.160984,0.091332,1.272628,-1.394557
1454,-0.655378,-0.2089,0.119007,-10.1513,9.804058,128.925604,-0.295387,0.934254,-0.271802,-1.161523,0.091272,1.275864,-1.394557
1455,-0.654716,-0.208788,0.117486,-10.295542,9.864298,128.909402,-0.295447,0.936076,-0.271802,-1.162302,0.091056,1.275936,-1.394545
1456,-0.654532,-0.208676,0.116875,-10.349635,9.881253,128.898399,-0.295399,0.936855,-0.271766,-1.162518,0.091068,1.275924,-1.394557
1457,-0.654251,-0.208407,0.115843,-10.444814,9.899976,128.874901,-0.295375,0.938101,-0.271467,-1.162925,0.091068,1.275924,-1.394569
1458,-0.654006,-0.207913,0.114393,-10.575017,9.909396,128.833699,-0.295387,0.939875,-0.2707,-1.163321,0.09108,1.275912,-1.394545
1459,-0.653841,-0.207407,0.112676,-10.71621,9.925293,128.779554,-0.295375,0.9422,-0.269885,-1.163357,0.091056,1.2759,-1.394569
1460,-0.653664,-0.206961,0.110881,-10.853458,9.950337,128.730065,-0.295303,0.944704,-0.269262,-1.163321,0.091056,1.27578,-1.394557
1461,-0.653666,-0.206639,0.109099,-10.954052,9.973552,128.680826,-0.29522,0.947329,-0.268734,-1.162961,0.091056,1.275241,-1.394569
1462,-0.653837,-0.206212,0.107709,-11.044217,9.972849,128.629364,-0.29522,0.949486,-0.267872,-1.162326,0.091068,1.275133,-1.394545
1463,-0.654059,-0.205734,0.106882,-11.104982,9.951515,128.580181,-0.29522,0.950696,-0.266889,-1.161919,0.091056,1.275145,-1.394557
1464,-0.654346,-0.20514,0.106539,-11.134613,9.911932,128.532028,-0.295088,0.951056,-0.265834,-1.161787,0.091056,1.275133,-1.394533
1465,-0.654691,-0.204413,0.106524,-11.145424,9.864236,128.474669,-0.294716,0.950888,-0.264828,-1.161787,0.091068,1.275169,-1.394557
1466,-0.654995,-0.203709,0.106757,-11.129332,9.849605,128.416771,-0.293734,0.950541,-0.264672,-1.161751,0.09108,1.275205,-1.394545
1467,-0.655094,-0.203443,0.106839,-11.124057,9.845665,128.395406,-0.29335,0.950409,-0.264636,-1.161763,0.09108,1.275217,-1.394533
1468,-0.655414,-0.202549,0.106979,-11.12334,9.825161,128.325563,-0.292271,0.950133,-0.264264,-1.161787,0.091092,1.275337,-1.394485
1469,-0.655543,-0.202188,0.107004,-11.127319,9.814155,128.298228,-0.2919,0.950061,-0.264037,-1.161787,0.091104,1.275409,-1.394461
1470,-0.655844,-0.201396,0.107009,-11.130036,9.790842,128.257211,-0.291109,0.949977,-0.263509,-1.161763,0.091164,1.275457,-1.394089
1471,-0.65617,-0.200436,0.106891,-11.15064,9.752112,128.223301,-0.290438,0.949977,-0.262551,-1.161799,0.091284,1.275588,-1.393454
1472,-0.656661,-0.199302,0.106748,-11.179483,9.683034,128.137565,-0.289863,0.949929,-0.261029,-1.161763,0.091344,1.275708,-1.393442
1473,-0.657222,-0.198069,0.106487,-11.219651,9.588151,128.04461,-0.289587,0.949905,-0.258895,-1.161787,0.091392,1.275756,-1.393466
1474,-0.657813,-0.196696,0.106173,-11.28123,9.477803,127.943242,-0.289491,0.949894,-0.256259,-1.161787,0.091368,1.276056,-1.393454
1475,-0.658302,-0.195423,0.105891,-11.35427,9.375372,127.852565,-0.289479,0.949894,-0.25379,-1.161787,0.09138,1.276595,-1.393454
1476,-0.6586,-0.194137,0.105706,-11.470214,9.285546,127.766132,-0.289503,0.949858,-0.251429,-1.161763,0.09138,1.277985,-1.393454
1477,-0.658598,-0.19283,0.105718,-11.647933,9.216269,127.688367,-0.289527,0.94969,-0.24932,-1.161751,0.091392,1.280658,-1.393442
1478,-0.658431,-0.191567,0.105919,-11.854038,9.162539,127.620245,-0.289503,0.949414,-0.247534,-1.161667,0.091463,1.284097,-1.39343
1479,-0.658322,-0.190297,0.106225,-12.050762,9.099986,127.553095,-0.289491,0.949007,-0.245713,-1.161547,0.091607,1.287513,-1.393442
1480,-0.65838,-0.189007,0.106586,-12.227551,9.017064,127.495553,-0.289479,0.948611,-0.243879,-1.16126,0.092075,1.290701,-1.39343
1481,-0.658733,-0.187707,0.106892,-12.347817,8.898167,127.446383,-0.289455,0.948216,-0.241962,-1.160996,0.092973,1.292798,-1.393454
1482,-0.659281,-0.186418,0.107104,-12.421474,8.777197,127.375188,-0.289455,0.947796,-0.239649,-1.160696,0.093393,1.294068,-1.393442
1483,-0.659929,-0.185123,0.107169,-12.473545,8.660455,127.282045,-0.289455,0.947485,-0.23706,-1.160361,0.093417,1.294847,-1.393454
1484,-0.66063,-0.183857,0.107053,-12.499101,8.539802,127.188065,-0.289455,0.947257,-0.234412,-1.160241,0.093405,1.294859,-1.393454
1485,-0.66132,-0.182562,0.106813,-12.533827,8.418618,127.09273,-0.289467,0.947209,-0.231715,-1.160121,0.093429,1.294847,-1.393454
1486,-0.66192,-0.181238,0.106488,-12.581409,8.302415,126.995838,-0.289467,0.947209,-0.229019,-1.160169,0.093417,1.294859,-1.393454
1487,-0.662502,-0.180013,0.106185,-12.623775,8.193363,126.906728,-0.289479,0.947245,-0.226502,-1.160145,0.093417,1.294871,-1.393442
1488,-0.663362,-0.178131,0.10576,-12.689431,8.028847,126.769861,-0.289455,0.947245,-0.222715,-1.160157,0.093417,1.294931,-1.393442
1489,-0.663585,-0.177549,0.105641,-12.717598,7.980652,126.727572,-0.289455,0.947233,-0.221565,-1.160181,0.093405,1.295087,-1.393454
1490,-0.663834,-0.17665,0.10549,-12.784667,7.91467,126.666536,-0.289455,0.947257,-0.219887,-1.160157,0.093405,1.295794,-1.393442
1491,-0.663952,-0.175488,0.105386,-12.912542,7.842348,126.59138,-0.289479,0.947233,-0.217861,-1.160169,0.093405,1.297484,-1.393454
1492,-0.664175,-0.17431,0.10523,-13.018752,7.763779,126.512031,-0.289455,0.947245,-0.215776,-1.160169,0.093405,1.298754,-1.393466
1493,-0.664374,-0.173246,0.105103,-13.113289,7.692765,126.441834,-0.289431,0.947233,-0.213895,-1.160181,0.093405,1.299892,-1.393454
1494,-0.664512,-0.172116,0.105021,-13.234427,7.621506,126.36908,-0.289443,0.947221,-0.211929,-1.160133,0.093417,1.301534,-1.393454
1495,-0.664884,-0.171007,0.10483,-13.299594,7.533386,126.291285,-0.289443,0.947221,-0.209796,-1.160133,0.093417,1.302086,-1.393466
1496,-0.665295,-0.169984,0.104666,-13.342802,7.447667,126.219856,-0.289431,0.947173,-0.207783,-1.160133,0.093405,1.302337,-1.393442
1497,-0.665699,-0.169142,0.104528,-13.369037,7.373098,126.157457,-0.289419,0.947161,-0.206081,-1.160049,0.093393,1.302421,-1.393454
1498,-0.666087,-0.168538,0.104503,-13.376186,7.315504,126.108243,-0.289431,0.947113,-0.204751,-1.159798,0.093309,1.302481,-1.393454
1499,-0.666392,-0.168209,0.104645,-13.364126,7.2806,126.081554,-0.289371,0.946957,-0.20408,-1.159486,0.093297,1.302541,-1.393442
1500,-0.666545,-0.167989,0.104841,-13.364726,7.260081,126.062596,-0.289347,0.946718,-0.203636,-1.159294,0.093237,1.302853,-1.393454
1501,-0.666605,-0.167829,0.10509,-13.367217,7.244506,126.054393,-0.289347,0.946346,-0.203337,-1.159282,0.093213,1.303188,-1.39343
1502,-0.6667,-0.16773,0.105304,-13.352237,7.231504,126.045357,-0.289287,0.946011,-0.203181,-1.159282,0.093201,1.3032,-1.393466
1503,-0.666761,-0.167627,0.10544,-13.342224,7.226906,126.037553,-0.289144,0.945807,-0.203145,-1.159282,0.093189,1.303212,-1.393454
1504,-0.666799,-0.167572,0.105559,-13.331015,7.229249,126.027907,-0.289012,0.945627,-0.203145,-1.15927,0.093069,1.303212,-1.393454
1505,-0.666803,-0.167537,0.105647,-13.322105,7.235917,126.016963,-0.288904,0.945459,-0.203133,-1.159306,0.092866,1.3032,-1.393454
1506,-0.666792,-0.167545,0.105735,-13.318244,7.243187,126.011999,-0.288856,0.945339,-0.203157,-1.159282,0.09271,1.303296,-1.393442
1507,-0.666533,-0.167718,0.10582,-13.33619,7.295808,125.988341,-0.28888,0.945172,-0.203217,-1.159306,0.091751,1.303871,-1.393454
1508,-0.666087,-0.167966,0.105873,-13.378798,7.378749,125.960534,-0.288868,0.945088,-0.203456,-1.15933,0.090469,1.30489,-1.39343
1509,-0.66517,-0.16817,0.105982,-13.527671,7.488402,125.942281,-0.288904,0.945088,-0.203996,-1.159474,0.089306,1.307646,-1.393454
1510,-0.663973,-0.168115,0.106192,-13.778893,7.572699,125.960031,-0.288988,0.945148,-0.204727,-1.159774,0.089198,1.311937,-1.393454
1511,-0.662638,-0.168046,0.10637,-14.070404,7.659063,125.983982,-0.289204,0.945316,-0.205422,-1.160085,0.089174,1.316802,-1.393454
1512,-0.661176,-0.168048,0.106423,-14.367562,7.749361,126.013167,-0.289587,0.945459,-0.206033,-1.160756,0.089031,1.321428,-1.393442
1513,-0.659674,-0.168271,0.106298,-14.637483,7.86151,126.040098,-0.290018,0.945735,-0.2068,-1.161559,0.088527,1.325395,-1.393454
1514,-0.658161,-0.168627,0.106066,-14.884098,7.995416,126.062845,-0.290342,0.94613,-0.207807,-1.162386,0.08776,1.328906,-1.393454
1515,-0.656945,-0.169228,0.10584,-15.027539,8.151296,126.05325,-0.290606,0.946358,-0.208634,-1.162997,0.085999,1.331027,-1.393442
1516,-0.655944,-0.169912,0.105757,-15.134781,8.297471,126.044818,-0.290905,0.946526,-0.209437,-1.163237,0.084249,1.332921,-1.393442
1517,-0.655108,-0.17068,0.105738,-15.205531,8.419868,126.067166,-0.291145,0.946706,-0.210635,-1.163405,0.083206,1.334263,-1.393454
1518,-0.654496,-0.171447,0.10576,-15.225007,8.513461,126.108873,-0.291277,0.94679,-0.212013,-1.163633,0.082715,1.334731,-1.393454
1519,-0.653646,-0.17265,0.105758,-15.223584,8.638021,126.202285,-0.291313,0.946957,-0.21459,-1.16416,0.082679,1.334743,-1.393442
1520,-0.653391,-0.17309,0.105817,-15.215555,8.680572,126.235682,-0.291313,0.946981,-0.215525,-1.164244,0.082679,1.334755,-1.393442
1521,-0.653051,-0.173699,0.105927,-15.200544,8.738786,126.280715,-0.291301,0.946969,-0.216819,-1.164364,0.082667,1.334743,-1.393454
1522,-0.652605,-0.174543,0.106076,-15.178973,8.81649,126.345206,-0.291325,0.946981,-0.218557,-1.164471,0.082667,1.334731,-1.393442
1523,-0.652126,-0.175441,0.106257,-15.154151,8.903875,126.408629,-0.291301,0.946969,-0.220438,-1.164567,0.082583,1.334743,-1.393454
1524,-0.651583,-0.176495,0.106458,-15.122418,9.012088,126.472302,-0.291313,0.946957,-0.222463,-1.164603,0.0822,1.334767,-1.393442
1525,-0.650839,-0.177832,0.106609,-15.080253,9.185366,126.504691,-0.291313,0.946933,-0.224597,-1.164627,0.080582,1.334779,-1.393442
1526,-0.649978,-0.179325,0.106771,-15.029773,9.399881,126.5127,-0.291301,0.946826,-0.226718,-1.164639,0.078089,1.334814,-1.393442
1527,-0.649248,-0.180729,0.107042,-14.97623,9.576519,126.547878,-0.291301,0.946682,-0.228947,-1.164591,0.076423,1.334838,-1.393454
1528,-0.648584,-0.181947,0.107376,-14.936692,9.712292,126.60926,-0.291277,0.946502,-0.231236,-1.164651,0.075668,1.33497,-1.393466
1529,-0.648,-0.183163,0.107755,-14.884492,9.839458,126.673116,-0.291301,0.946262,-0.233417,-1.164639,0.074937,1.334982,-1.393442
1530,-0.647386,-0.184414,0.108127,-14.831116,9.973856,126.734595,-0.291277,0.946047,-0.235718,-1.164639,0.074158,1.33497,-1.393466
